id,origin,obs_date,sps_comm,sps,reg_id,taxon,author,lon,lat,region_long,region,status (native/alien/IAS),comments
43558,inaturalist,2022-05-21,Carrizo asiático gigante,Arundo donax,58,Plantae,liliana_duarte,-8.78024019,40.51894592,Portugal - Ria de Aveiro,Portugal,IAS,
43581,inaturalist,2022-05-21,Carrizo asiático gigante,Arundo donax,58,Plantae,helia_marchante,-8.728853644,40.66764687,Portugal - Ria de Aveiro,Portugal,IAS,
44327,inaturalist,2022-05-21,giant reed,Arundo donax,58,Plantae,matias248,-8.72003922,40.68641459,Portugal - Ria de Aveiro,Portugal,IAS,
44546,inaturalist,2022-05-21,Cana,Arundo donax,58,Plantae,alejandro_lopez_nunez,-8.778050833,40.514102,Portugal - Ria de Aveiro,Portugal,IAS,
44558,inaturalist,2022-05-21,Cana,Arundo donax,58,Plantae,alejandro_lopez_nunez,-8.765395167,40.53625883,Portugal - Ria de Aveiro,Portugal,IAS,
44786,inaturalist,2022-05-22,giant reed,Arundo donax,58,Plantae,liliana_duarte,-8.46413407,40.52094349,Portugal - Ria de Aveiro,Portugal,IAS,
44800,inaturalist,2022-05-22,giant reed,Arundo donax,58,Plantae,alejandro_lopez_nunez,-8.4641695,40.52094233,Portugal - Ria de Aveiro,Portugal,IAS,
43418,inaturalist,2022-05-21,Austrominius modestus,Austrominius modestus,58,Animalia,helianateixeira,-8.739295453,40.63087156,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
43790,inaturalist,2022-05-21,Erva-rapa,Bidens frondosa,58,Plantae,goncalo38,-8.54570422,40.65935125,Portugal - Ria de Aveiro,Portugal,IAS,
44785,inaturalist,2022-05-22,Aceitillas o mozotes,Bidens frondosa,58,Plantae,liliana_duarte,-8.46524936,40.52074975,Portugal - Ria de Aveiro,Portugal,IAS,
44797,inaturalist,2022-05-22,Bidens frondosa,Bidens frondosa,58,Plantae,alejandro_lopez_nunez,-8.466677333,40.52270317,Portugal - Ria de Aveiro,Portugal,IAS,
44803,inaturalist,2022-05-22,Devil's Beggarticks,Bidens frondosa,58,Plantae,alejandro_lopez_nunez,-8.463348,40.52105217,Portugal - Ria de Aveiro,Portugal,IAS,
44566,inaturalist,2022-05-21,Couve,Brassica oleracea,58,Plantae,alejandro_lopez_nunez,-8.7688295,40.53091817,Portugal - Ria de Aveiro,Portugal,alien,
43276,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,matias248,-8.72296251,40.67236772,Portugal - Ria de Aveiro,Portugal,IAS,
43307,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,tomas293,-8.7294784,40.67522169,Portugal - Ria de Aveiro,Portugal,IAS,
43321,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,liliana_duarte,-8.77797552,40.51447455,Portugal - Ria de Aveiro,Portugal,IAS,
43388,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,emarchante,-8.67745263,40.78953473,Portugal - Ria de Aveiro,Portugal,IAS,
43393,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,helia_marchante,-8.697307771,40.74048039,Portugal - Ria de Aveiro,Portugal,IAS,
43398,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,emarchante,-8.70219168,40.75342152,Portugal - Ria de Aveiro,Portugal,IAS,
43400,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,manuel971,-8.719679358,40.68924594,Portugal - Ria de Aveiro,Portugal,IAS,
43412,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,liliana_duarte,-8.7665322,40.5511287,Portugal - Ria de Aveiro,Portugal,IAS,
43427,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,emarchante,-8.72077787,40.68950901,Portugal - Ria de Aveiro,Portugal,IAS,
43438,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,emarchante,-8.7190388,40.68403731,Portugal - Ria de Aveiro,Portugal,IAS,
43457,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,emarchante,-8.71871194,40.68155746,Portugal - Ria de Aveiro,Portugal,IAS,
43488,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,emarchante,-8.71907324,40.67677363,Portugal - Ria de Aveiro,Portugal,IAS,
43551,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,liliana_duarte,-8.78221033,40.5167285,Portugal - Ria de Aveiro,Portugal,IAS,
43553,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,liliana_duarte,-8.78206976,40.51634955,Portugal - Ria de Aveiro,Portugal,IAS,
43561,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,liliana_duarte,-8.78059779,40.52040403,Portugal - Ria de Aveiro,Portugal,IAS,
43562,inaturalist,2022-05-21,planta de hielo,Carpobrotus edulis,58,Plantae,liliana_duarte,-8.7710076,40.5182949,Portugal - Ria de Aveiro,Portugal,IAS,
43575,inaturalist,2022-05-21,Chorão-das-praias,Carpobrotus edulis,58,Plantae,emarchante,-8.72839549,40.66581456,Portugal - Ria de Aveiro,Portugal,IAS,
43585,inaturalist,2022-05-21,Chorão-das-praias,Carpobrotus edulis,58,Plantae,charcoscompanhia,-8.780245068,40.52124061,Portugal - Ria de Aveiro,Portugal,IAS,
43590,inaturalist,2022-05-21,Chorão-das-praias,Carpobrotus edulis,58,Plantae,helia_marchante,-8.730191808,40.66480114,Portugal - Ria de Aveiro,Portugal,IAS,
44324,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,matias248,-8.72032674,40.68918833,Portugal - Ria de Aveiro,Portugal,IAS,
44540,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.777917167,40.51464767,Portugal - Ria de Aveiro,Portugal,IAS,
44544,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.7776155,40.51394133,Portugal - Ria de Aveiro,Portugal,IAS,
44547,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.778116333,40.5141305,Portugal - Ria de Aveiro,Portugal,IAS,
44579,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.781934833,40.518181,Portugal - Ria de Aveiro,Portugal,IAS,
44580,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.782104833,40.51761667,Portugal - Ria de Aveiro,Portugal,IAS,
44581,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.782123167,40.51749217,Portugal - Ria de Aveiro,Portugal,IAS,
44583,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.782168333,40.517192,Portugal - Ria de Aveiro,Portugal,IAS,
44584,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.782097667,40.51697333,Portugal - Ria de Aveiro,Portugal,IAS,
44585,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.782228,40.51681567,Portugal - Ria de Aveiro,Portugal,IAS,
44587,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.782134,40.51649117,Portugal - Ria de Aveiro,Portugal,IAS,
44588,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.781966833,40.516512,Portugal - Ria de Aveiro,Portugal,IAS,
44591,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.781333167,40.51729867,Portugal - Ria de Aveiro,Portugal,IAS,
44592,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.7812815,40.51736583,Portugal - Ria de Aveiro,Portugal,IAS,
44594,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.780549667,40.51953067,Portugal - Ria de Aveiro,Portugal,IAS,
44595,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.780993,40.51976483,Portugal - Ria de Aveiro,Portugal,IAS,
44599,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,alejandro_lopez_nunez,-8.780284833,40.52126733,Portugal - Ria de Aveiro,Portugal,IAS,
44607,inaturalist,2022-05-21,sea fig,Carpobrotus edulis,58,Plantae,matias248,-8.72370199,40.67146945,Portugal - Ria de Aveiro,Portugal,IAS,
44459,inaturalist,2022-05-22,Beach Sheoak,Casuarina equisetifolia,58,Plantae,helia_marchante,-8.50035404,40.56759654,Portugal - Ria de Aveiro,Portugal,alien,
44181,inaturalist,2022-05-21,Judas-tree,Cercis siliquastrum,58,Plantae,matias248,-8.72074468,40.69504147,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
43492,inaturalist,2022-05-21,Asian Clam,Corbicula fluminea,58,Mollusca,charcoscompanhia,-8.769069246,40.53162117,Portugal - Ria de Aveiro,Portugal,IAS,
43285,inaturalist,2022-05-21,Pampas Grass,Cortaderia selloana,58,Plantae,helianateixeira,-8.682947941,40.60455875,Portugal - Ria de Aveiro,Portugal,IAS,
43373,inaturalist,2022-05-21,Pampas Grass,Cortaderia selloana,58,Plantae,helia_marchante,-8.692421185,40.77580576,Portugal - Ria de Aveiro,Portugal,IAS,
43384,inaturalist,2022-05-21,Pampas Grass,Cortaderia selloana,58,Plantae,helia_marchante,-8.697051667,40.76667273,Portugal - Ria de Aveiro,Portugal,IAS,
43390,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,emarchante,-8.67722126,40.78974909,Portugal - Ria de Aveiro,Portugal,IAS,
43402,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,helia_marchante,-8.6977797120000009,40.74084496,Portugal - Ria de Aveiro,Portugal,IAS,
43414,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,emarchante,-8.72073768,40.69632907,Portugal - Ria de Aveiro,Portugal,IAS,
43431,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,helia_marchante,-8.725090426,40.67188434,Portugal - Ria de Aveiro,Portugal,IAS,
43448,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,manuel971,-8.719059785,40.68487041,Portugal - Ria de Aveiro,Portugal,IAS,
43484,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,emarchante,-8.71808436,40.67954992,Portugal - Ria de Aveiro,Portugal,IAS,
43487,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,emarchante,-8.71824495,40.67832468,Portugal - Ria de Aveiro,Portugal,IAS,
43490,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,emarchante,-8.72302093,40.67241056,Portugal - Ria de Aveiro,Portugal,IAS,
43559,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,liliana_duarte,-8.77379945,40.52604447,Portugal - Ria de Aveiro,Portugal,IAS,
43586,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,helia_marchante,-8.728072399,40.66757637,Portugal - Ria de Aveiro,Portugal,IAS,
44179,inaturalist,2022-05-21,Pampas Grass,Cortaderia selloana,58,Plantae,matias248,-8.72007855,40.69711169,Portugal - Ria de Aveiro,Portugal,IAS,
44534,inaturalist,2022-05-21,Pasto pampa,Cortaderia selloana,58,Plantae,leticia303,-8.729528333,40.67426333,Portugal - Ria de Aveiro,Portugal,IAS,
44541,inaturalist,2022-05-21,Erva-das-pampas,Cortaderia selloana,58,Plantae,alejandro_lopez_nunez,-8.778010667,40.5144185,Portugal - Ria de Aveiro,Portugal,IAS,
44575,inaturalist,2022-05-21,Pampas Grass,Cortaderia selloana,58,Plantae,alejandro_lopez_nunez,-8.772539167,40.5274605,Portugal - Ria de Aveiro,Portugal,IAS,
44608,inaturalist,2022-05-21,Pampas Grass,Cortaderia selloana,58,Plantae,matias248,-8.72482936,40.67096473,Portugal - Ria de Aveiro,Portugal,IAS,
44614,inaturalist,2022-05-21,,Cortaderia selloana,58,Plantae,helia_marchante,-8.73306611,40.67658288,Portugal - Ria de Aveiro,Portugal,IAS,
44274,inaturalist,2022-05-22,Pampas Grass,Cortaderia selloana,58,Plantae,marinaascensao,-8.49940489,40.56846983,Portugal - Ria de Aveiro,Portugal,IAS,
44305,inaturalist,2022-05-22,Pampas Grass,Cortaderia selloana,58,Plantae,helia_marchante,-8.500137211,40.56684868,Portugal - Ria de Aveiro,Portugal,IAS,
44314,inaturalist,2022-05-22,Pampas Grass,Cortaderia selloana,58,Plantae,emarchante,-8.50046649,40.56659843,Portugal - Ria de Aveiro,Portugal,IAS,
44114,inaturalist,2022-05-22,Pampas Grass,Cortaderia selloana,58,Plantae,liliana_duarte,-8.46422851,40.5209051,Portugal - Ria de Aveiro,Portugal,IAS,
43494,inaturalist,2022-05-21,Botón Dorado,Cotula coronopifolia,58,Plantae,charcoscompanhia,-8.768606642,40.53158308,Portugal - Ria de Aveiro,Portugal,IAS,
43495,inaturalist,2022-05-21,Botón Dorado,Cotula coronopifolia,58,Plantae,liliana_duarte,-8.7635671,40.5335278,Portugal - Ria de Aveiro,Portugal,IAS,
44549,inaturalist,2022-05-21,Brass Buttons,Cotula coronopifolia,58,Plantae,alejandro_lopez_nunez,-8.771047,40.53917917,Portugal - Ria de Aveiro,Portugal,IAS,
44557,inaturalist,2022-05-21,Brass Buttons,Cotula coronopifolia,58,Plantae,alejandro_lopez_nunez,-8.765575833,40.53584683,Portugal - Ria de Aveiro,Portugal,IAS,
44561,inaturalist,2022-05-21,Brass Buttons,Cotula coronopifolia,58,Plantae,alejandro_lopez_nunez,-8.7686045,40.53160517,Portugal - Ria de Aveiro,Portugal,IAS,
43416,inaturalist,2022-05-21,Crepidula fornicata,Crepidula fornicata,58,Mollusca,helianateixeira,-8.739474826,40.63091812,Portugal - Ria de Aveiro,Portugal,IAS,
43417,inaturalist,2022-05-21,Crepipatella dilatata,Crepipatella dilatata,58,Mollusca,helianateixeira,-8.739489913,40.6307914,Portugal - Ria de Aveiro,Portugal,alien,"potential IAS; recently introduced (since 2019) and established populations, spreading"
44175,inaturalist,2022-05-22,tall flatsedge,Cyperus eragrostis,58,Plantae,matias248,-8.50090053,40.567315,Portugal - Ria de Aveiro,Portugal,IAS,
44338,inaturalist,2022-05-22,sombrilla,Cyperus eragrostis,58,Plantae,helia_marchante,-8.501305735,40.5672497,Portugal - Ria de Aveiro,Portugal,IAS,
44789,inaturalist,2022-05-22,sombrilla,Cyperus eragrostis,58,Plantae,liliana_duarte,-8.4627856,40.51781255,Portugal - Ria de Aveiro,Portugal,IAS,
44796,inaturalist,2022-05-22,tall flatsedge,Cyperus eragrostis,58,Plantae,alejandro_lopez_nunez,-8.4662735,40.52253,Portugal - Ria de Aveiro,Portugal,IAS,
44811,inaturalist,2022-05-22,sombrilla,Cyperus eragrostis,58,Plantae,alejandro_lopez_nunez,-8.465444167,40.5165745,Portugal - Ria de Aveiro,Portugal,IAS,
43554,inaturalist,2022-05-21,Papiro del Mediterráneo,Cyperus papyrus,58,Plantae,charcoscompanhia,-8.770526089,40.52898093,Portugal - Ria de Aveiro,Portugal,alien,
44790,inaturalist,2022-05-22,Daktulosphaira vitifoliae,Daktulosphaira vitifoliae,58,Insecta,liliana_duarte,-8.46408458,40.51635131,Portugal - Ria de Aveiro,Portugal,,
44807,inaturalist,2022-05-22,Daktulosphaira vitifoliae,Daktulosphaira vitifoliae,58,Insecta,alejandro_lopez_nunez,-8.463559333,40.51731,Portugal - Ria de Aveiro,Portugal,,
44810,inaturalist,2022-05-22,Daktulosphaira vitifoliae,Daktulosphaira vitifoliae,58,Insecta,alejandro_lopez_nunez,-8.464209833,40.51631233,Portugal - Ria de Aveiro,Portugal,,
43436,inaturalist,2022-05-21,jimsonweed,Datura stramonium,58,Plantae,charcoscompanhia,-8.762530865,40.55590874,Portugal - Ria de Aveiro,Portugal,IAS,
43587,inaturalist,2022-05-21,Toloache,Datura stramonium,58,Plantae,helia_marchante,-8.726839193,40.66698872,Portugal - Ria de Aveiro,Portugal,IAS,
44134,inaturalist,2022-05-22,Hiedra Amarilla,Delairea odorata,58,Plantae,charcoscompanhia,-8.673679142,40.55183101,Portugal - Ria de Aveiro,Portugal,IAS,
43385,inaturalist,2022-05-21,Erigeron sumatrensis,Erigeron sumatrensis,58,Plantae,helia_marchante,-8.697643487,40.74100371,Portugal - Ria de Aveiro,Portugal,IAS,
44554,inaturalist,2022-05-21,Common Waxbill,Estrilda astrild,58,Aves,alejandro_lopez_nunez,-8.7653995,40.53722233,Portugal - Ria de Aveiro,Portugal,,
43549,inaturalist,2022-05-21,Eucalipto azul australiano,Eucalyptus globulus,58,Plantae,liliana_duarte,-8.77372132,40.52587957,Portugal - Ria de Aveiro,Portugal,IAS,
44236,inaturalist,2022-05-22,Eurabbie,Eucalyptus globulus,58,Plantae,emarchante,-8.49985012,40.56807955,Portugal - Ria de Aveiro,Portugal,IAS,
44452,inaturalist,2022-05-22,Eurabbie,Eucalyptus globulus,58,Plantae,helia_marchante,-8.500360266,40.56747399,Portugal - Ria de Aveiro,Portugal,IAS,
44178,inaturalist,2022-05-21,common fig,Ficus carica,58,Plantae,matias248,-8.71966871,40.69781236,Portugal - Ria de Aveiro,Portugal,alien,
44425,inaturalist,2022-05-22,honey locust,Gleditsia triacanthos,58,Plantae,helia_marchante,-8.49929716,40.56743703,Portugal - Ria de Aveiro,Portugal,IAS,
44739,inaturalist,2022-05-22,Grateloupia turuturu,Grateloupia turuturu,58,Plantae,helianateixeira,-8.672132621,40.64078104,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
44303,inaturalist,2022-05-22,mophead hydrangea,Hydrangea macrophylla,58,Plantae,manuel971,-8.500059262,40.56650163,Portugal - Ria de Aveiro,Portugal,IAS,
43580,inaturalist,2022-05-21,Corona de santa,Hydrocotyle bonariensis,58,Plantae,charcoscompanhia,-8.780809023,40.52042638,Portugal - Ria de Aveiro,Portugal,IAS,
44537,inaturalist,2022-05-21,Corona de santa,Hydrocotyle bonariensis,58,Plantae,alejandro_lopez_nunez,-8.777603167,40.51474567,Portugal - Ria de Aveiro,Portugal,IAS,
43399,inaturalist,2022-05-21,bejuco blanco,Ipomoea indica,58,Plantae,emarchante,-8.70208451,40.75319736,Portugal - Ria de Aveiro,Portugal,IAS,
44806,inaturalist,2022-05-22,Escarabajo de la papa,Leptinotarsa decemlineata,58,Insecta,alejandro_lopez_nunez,-8.462803833,40.518709,Portugal - Ria de Aveiro,Portugal,,
44302,inaturalist,2022-05-22,ligustro,Ligustrum lucidum,58,Plantae,marinaascensao,-8.500568122,40.56598408,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
44438,inaturalist,2022-05-22,American sweetgum,Liquidambar styraciflua,58,Plantae,helia_marchante,-8.500298224,40.56760163,Portugal - Ria de Aveiro,Portugal,alien,
43309,inaturalist,2022-05-21,Japanese honeysuckle,Lonicera japonica,58,Plantae,tomas293,-8.729452668,40.67310161,Portugal - Ria de Aveiro,Portugal,IAS,
43432,inaturalist,2022-05-21,Japanese honeysuckle,Lonicera japonica,58,Plantae,helia_marchante,-8.725281575,40.67218651,Portugal - Ria de Aveiro,Portugal,IAS,
44613,inaturalist,2022-05-21,Japanese honeysuckle,Lonicera japonica,58,Plantae,leticia303,-8.729545,40.673195,Portugal - Ria de Aveiro,Portugal,IAS,
44740,inaturalist,2022-05-22,Pacific Oyster,Magallana gigas,58,Mollusca,helianateixeira,-8.672132621,40.64078104,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
44116,inaturalist,2022-05-22,Mya arenaria,Mya arenaria,58,Mollusca,helianateixeira,-8.739829883,40.61884832,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
43496,inaturalist,2022-05-21,transparente,Myoporum laetum,58,Plantae,liliana_duarte,-8.76859062,40.53115989,Portugal - Ria de Aveiro,Portugal,IAS,
43550,inaturalist,2022-05-21,transparente,Myoporum laetum,58,Plantae,liliana_duarte,-8.77377988,40.52590179,Portugal - Ria de Aveiro,Portugal,IAS,
43574,inaturalist,2022-05-21,transparente,Myoporum laetum,58,Plantae,manuel971,-8.724802393,40.67098143,Portugal - Ria de Aveiro,Portugal,IAS,
43589,inaturalist,2022-05-21,transparente,Myoporum laetum,58,Plantae,helia_marchante,-8.72720984,40.66720025,Portugal - Ria de Aveiro,Portugal,IAS,
44553,inaturalist,2022-05-21,Mióporo,Myoporum laetum,58,Plantae,alejandro_lopez_nunez,-8.766988333,40.5437295,Portugal - Ria de Aveiro,Portugal,IAS,
44563,inaturalist,2022-05-21,Mióporo,Myoporum laetum,58,Plantae,alejandro_lopez_nunez,-8.768455,40.53131883,Portugal - Ria de Aveiro,Portugal,IAS,
44567,inaturalist,2022-05-21,transparente,Myoporum laetum,58,Plantae,alejandro_lopez_nunez,-8.768909167,40.530963,Portugal - Ria de Aveiro,Portugal,IAS,
44572,inaturalist,2022-05-21,Mióporo,Myoporum laetum,58,Plantae,alejandro_lopez_nunez,-8.7704945,40.52929167,Portugal - Ria de Aveiro,Portugal,IAS,
44576,inaturalist,2022-05-21,Mióporo,Myoporum laetum,58,Plantae,alejandro_lopez_nunez,-8.773954667,40.52611983,Portugal - Ria de Aveiro,Portugal,IAS,
43762,inaturalist,2022-05-21,Уруть водная,Myriophyllum aquaticum,58,Plantae,joao355,-8.561310098,40.66061803,Portugal - Ria de Aveiro,Portugal,IAS,
44186,inaturalist,2022-05-22,Уруть водная,Myriophyllum aquaticum,58,Plantae,helia_marchante,-8.542130971,40.57230349,Portugal - Ria de Aveiro,Portugal,IAS,
44793,inaturalist,2022-05-22,Alheta-Americana,Nothoscordum gracile,58,Plantae,liliana_duarte,-8.46546956,40.51659808,Portugal - Ria de Aveiro,Portugal,alien,
43564,inaturalist,2022-05-21,onagra de jardín,Oenothera glazioviana,58,Plantae,charcoscompanhia,-8.775141805,40.52084872,Portugal - Ria de Aveiro,Portugal,IAS,
43566,inaturalist,2022-05-21,onagra de jardín,Oenothera glazioviana,58,Plantae,liliana_duarte,-8.77500703,40.52091731,Portugal - Ria de Aveiro,Portugal,IAS,
44545,inaturalist,2022-05-21,onagra de jardín,Oenothera glazioviana,58,Plantae,alejandro_lopez_nunez,-8.777657333,40.51399767,Portugal - Ria de Aveiro,Portugal,IAS,
44171,inaturalist,2022-05-22,rose evening primrose,Oenothera rosea,58,Plantae,matias248,-8.54370246,40.57214361,Portugal - Ria de Aveiro,Portugal,IAS,
43573,inaturalist,2022-05-21,Oenothera,Oenothera stricta,58,Plantae,manuel971,-8.724493589,40.67108065,Portugal - Ria de Aveiro,Portugal,IAS,
44552,inaturalist,2022-05-21,Oenothera stricta,Oenothera stricta,58,Plantae,alejandro_lopez_nunez,-8.768035,40.54775117,Portugal - Ria de Aveiro,Portugal,IAS,
43343,inaturalist,2022-05-21,Azeda,Oxalis articulata,58,Plantae,charcoscompanhia,-8.778155896,40.5142581,Portugal - Ria de Aveiro,Portugal,IAS,
43578,inaturalist,2022-05-21,Choquita amarilla,Oxalis pes-caprae,58,Plantae,helia_marchante,-8.724796175,40.67109909,Portugal - Ria de Aveiro,Portugal,IAS,
44325,inaturalist,2022-05-21,Plume Albizia,Paraserianthes lophantha,58,Plantae,matias248,-8.71989235,40.6867422,Portugal - Ria de Aveiro,Portugal,IAS,
44787,inaturalist,2022-05-22,Dallis grass,Paspalum dilatatum,58,Plantae,liliana_duarte,-8.4628005,40.51939165,Portugal - Ria de Aveiro,Portugal,IAS,
43378,inaturalist,2022-05-21,Canary Island palm,Phoenix canariensis,58,Plantae,emarchante,-8.67757733,40.79010286,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
43459,inaturalist,2022-05-21,uchuva,Physalis peruviana,58,Plantae,liliana_duarte,-8.76546865,40.53577593,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
43468,inaturalist,2022-05-21,uchuva,Physalis peruviana,58,Plantae,charcoscompanhia,-8.765495034,40.53577933,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
44555,inaturalist,2022-05-21,Tomate-de-capucho,Physalis peruviana,58,Plantae,alejandro_lopez_nunez,-8.7654765,40.53580817,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
44133,inaturalist,2022-05-22,uchuva,Physalis peruviana,58,Plantae,charcoscompanhia,-8.67355927,40.55170819,Portugal - Ria de Aveiro,Portugal,alien,potential IAS
43264,inaturalist,2022-05-21,American pokeweed,Phytolacca americana,58,Plantae,rui_leal_vaz,-8.7331314,40.6659352,Portugal - Ria de Aveiro,Portugal,IAS,
43381,inaturalist,2022-05-21,Amerikanische Kermesbeere,Phytolacca americana,58,Plantae,emarchante,-8.67768014,40.79012367,Portugal - Ria de Aveiro,Portugal,IAS,
43576,inaturalist,2022-05-21,Amerikanische Kermesbeere,Phytolacca americana,58,Plantae,emarchante,-8.72825204,40.66543217,Portugal - Ria de Aveiro,Portugal,IAS,
44615,inaturalist,2022-05-21,Amerikanische Kermesbeere,Phytolacca americana,58,Plantae,helia_marchante,-8.726839193,40.66698872,Portugal - Ria de Aveiro,Portugal,IAS,
44273,inaturalist,2022-05-22,Amerikanische Kermesbeere,Phytolacca americana,58,Plantae,marinaascensao,-8.4988874,40.5687977,Portugal - Ria de Aveiro,Portugal,IAS,
44795,inaturalist,2022-05-22,American pokeweed,Phytolacca americana,58,Plantae,alejandro_lopez_nunez,-8.4669015,40.51883617,Portugal - Ria de Aveiro,Portugal,IAS,
44809,inaturalist,2022-05-22,American pokeweed,Phytolacca americana,58,Plantae,alejandro_lopez_nunez,-8.464112,40.516455,Portugal - Ria de Aveiro,Portugal,IAS,
44559,inaturalist,2022-05-21,common water hyacinth,Pontederia crassipes,58,Plantae,alejandro_lopez_nunez,-8.765436833,40.53533033,Portugal - Ria de Aveiro,Portugal,IAS,
44176,inaturalist,2022-05-22,common water hyacinth,Pontederia crassipes,58,Plantae,matias248,-8.50071795,40.56738279,Portugal - Ria de Aveiro,Portugal,IAS,
44335,inaturalist,2022-05-22,common water hyacinth,Pontederia crassipes,58,Plantae,emarchante,-8.50197852,40.56756635,Portugal - Ria de Aveiro,Portugal,IAS,
44461,inaturalist,2022-05-22,布袋蓮,Pontederia crassipes,58,Plantae,emarchante,-8.50026286,40.56759103,Portugal - Ria de Aveiro,Portugal,IAS,
44169,inaturalist,2022-05-22,Langostino americano,Procambarus clarkii,58,Animalia,emarchante,-8.543390259,40.57194852,Portugal - Ria de Aveiro,Portugal,IAS,
44312,inaturalist,2022-05-22,Red Swamp Crayfish,Procambarus clarkii,58,Animalia,helia_marchante,-8.501527878,40.56744931,Portugal - Ria de Aveiro,Portugal,IAS,
44801,inaturalist,2022-05-22,Langostino americano,Procambarus clarkii,58,Animalia,alejandro_lopez_nunez,-8.4639295,40.52082183,Portugal - Ria de Aveiro,Portugal,IAS,
44294,inaturalist,2022-05-22,pin oak,Quercus palustris,58,Plantae,helia_marchante,-8.499769035,40.56661301,Portugal - Ria de Aveiro,Portugal,alien,
44309,inaturalist,2022-05-21,black locust,Robinia pseudoacacia,58,Plantae,matias248,-8.72106849,40.68946362,Portugal - Ria de Aveiro,Portugal,IAS,
44287,inaturalist,2022-05-22,black locust,Robinia pseudoacacia,58,Plantae,emarchante,-8.49929973,40.56749496,Portugal - Ria de Aveiro,Portugal,IAS,
